case_id,conversation_id,tweet_id,parent_tweet_id,created_at,author_id,inbound,text
AMZ_0110,2896027,2896027,,Tue Nov 28 16:17:52 +0000 2017,<USER_1>,True,"@AmazonHelp I'm having issues with Amazon Music, your website isn't helping. Can I talk to a real person please?"
AMZ_0111,1211138,1211137,1211138,Wed Oct 25 12:06:19 +0000 2017,AmazonHelp,False,"<USER_1> here: https://t.co/vlvfJr4nN9. Also, you can refuse the package at the time of delivery. 2/2 ^SB"
AMZ_0111,1211138,1211138,,Wed Oct 25 11:56:37 +0000 2017,<USER_1>,True,<USER_1> Due to some problem need to cancel order no <PHONE_1>-2709951. Kindly cancel and refund.
AMZ_0111,1211138,1211139,1211138,Wed Oct 25 12:05:42 +0000 2017,AmazonHelp,False,"<USER_1> Once an order is dispatched we wouldn't be able to cancel the same. However, you may contact our support team 1/2 ^SB"
AMZ_0112,787135,787133,787135,Thu Oct 12 10:13:00 +0000 2017,AmazonHelp,False,"<USER_1> Oh no! Sorry to hear about this. W/o posting personal info, can you elaborate on what happened? We'd like to help. ^PK"
AMZ_0112,787135,787134,787133,Thu Oct 12 10:20:09 +0000 2017,<USER_1>,True,"@AmazonHelp Ordered Snesclassic yesterday. Deliver 8-10am today. Says delivered. Nowhere to be seen. Speak to CS on the phone, offered refund (1 of 2)"
AMZ_0112,787135,787135,,Thu Oct 12 10:01:44 +0000 2017,<USER_1>,True,"first time using <USER_1>, possibly the worst customer experience I've encountered. STAY AWAY - doesn't work. #wasteoftime"
AMZ_0112,787135,787136,787134,Thu Oct 12 10:32:00 +0000 2017,AmazonHelp,False,"<USER_1> As we're unable to view your account via Twitter, pls contact here again:https://t.co/JzP7hlA23B so we can look into this.^KM"
AMZ_0112,787135,787137,787134,Thu Oct 12 10:22:13 +0000 2017,<USER_1>,True,"@AmazonHelp Not acceptable - product hard to find.  20 mins of chat / holding, ask CS to spk to driver, say they'll call back in 5, that was 30min ago."
AMZ_0112,787135,787138,787137,Thu Oct 12 10:22:48 +0000 2017,<USER_1>,True,@AmazonHelp Oh and now you don't have any further stock of the product either. #cheers
AMZ_0112,787135,787139,787137,Thu Oct 12 10:30:32 +0000 2017,AmazonHelp,False,<USER_1> Sorry to hear of your order. Is there any information on the delay? ^MC
AMZ_0113,2356848,2356847,2356848,Mon Nov 13 19:37:31 +0000 2017,AmazonHelp,False,<USER_1> More information on how to apply for the Amazon Rewards Visa Signature Card is available here: https://t.co/08DaS1F1Oh More information on how to apply for the https://t.co/nUUp5MLhYl Store Card is available here: https://t.co/lKz2RJrbeO Hope this helps! ^SK
AMZ_0113,2356848,2356848,,Mon Nov 13 19:30:23 +0000 2017,<USER_1>,True,"<USER_1> hello, i really want the amazon prime credit card, thank you."
AMZ_0114,115903,115884,115885,Thu Nov 23 21:45:00 +0000 2017,AmazonHelp,False,<USER_1> Our team would like a chance to address this concern. Please include your details here: https://t.co/VByGxxuwng ^SJ
AMZ_0114,115903,115885,115886,Thu Nov 23 21:34:26 +0000 2017,<USER_1>,True,"@AmazonHelp I expect some significant compensation for the distress and time i'm wasting on this.  Your couriers are commiting crimes and you're customer services are making excuses for them, this is not acceptable..."
AMZ_0114,115903,115886,115890,Thu Nov 23 19:17:04 +0000 2017,AmazonHelp,False,"<USER_1> I'm sorry you have not received your order, did you get a chance to fill out the form in the previous post, for us to contact you? 

-RD"
AMZ_0114,115903,115887,115886,Thu Nov 23 21:32:49 +0000 2017,<USER_1>,True,"@AmazonHelp Your customer service is being useless, how do i escalate my issue?  i'm being fobbed off with excuses of misplaced parcels or accidentally scanned as delivered and i will receive the parcel tomorrow, i've already been around this useless cycle"
AMZ_0114,115903,115888,115886,Fri Nov 24 07:57:15 +0000 2017,<USER_1>,True,"@AmazonHelp Thank you for stealing my money, I am now £200 out of pocket because your courier has stolen my parcel, and you are not doing anything about than wasting my time!!! #conartists <USER_1>"
AMZ_0114,115903,115889,115886,Fri Nov 24 07:55:54 +0000 2017,<USER_1>,True,"@AmazonHelp Absolutely useless, I just received an email from your customer service manager Kishor N after spe ding hours yesterday evening getting this issue looked at. His response 'the courier is saying they delivered the parcel to the correct address' #WASTEOFTIME"
AMZ_0114,115903,115890,115891,Thu Nov 23 19:10:07 +0000 2017,<USER_1>,True,@AmazonHelp How ma you chances will it take? Parcels have clearly been going 'missing' and nothing has changed. My parcel that was 'delivered' previously is still no where to be seen even though I've been assured that it's just an oversight and it will definitely be delivered... #emptywords
AMZ_0114,115903,115891,115892,Thu Nov 23 18:04:00 +0000 2017,AmazonHelp,False,"<USER_1> I'm sorry for the frustration! We'd like another chance to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
AMZ_0114,115903,115892,115893,Thu Nov 23 17:59:54 +0000 2017,<USER_1>,True,@AmazonHelp Another day another two parcels 'delivered' as far as I'm concerned they were stolen this time a Fire HD 10 tablet and case. As of now I'll no longer be buying from you until this is gotten to the bottom off. #theft #farce #shouldiphonethepolice
AMZ_0114,115903,115893,115894,Wed Nov 22 08:41:00 +0000 2017,AmazonHelp,False,"<USER_1> Hey Sandeep, please do keep us informed if you have any issues in the future. ^PJ"
AMZ_0114,115903,115894,115895,Wed Nov 22 08:30:00 +0000 2017,<USER_1>,True,@AmazonHelp I'm sure you are apologetic but I've still paid for a service which I'm not receiving...
AMZ_0114,115903,115895,115896,Wed Nov 22 08:28:27 +0000 2017,AmazonHelp,False,<USER_1> Thanks for the update Sandeep. Apologies again for the poor experience. ^TP
AMZ_0114,115903,115896,115897,Wed Nov 22 08:21:48 +0000 2017,<USER_1>,True,"@AmazonHelp The latest package I have not yet, been told it might come today and been given a refund as well. Although seems unfair that the seller should be impacted. Previous package did arrive early next morning after I had complained to. Customer services..."
AMZ_0114,115903,115897,115898,Wed Nov 22 08:20:27 +0000 2017,AmazonHelp,False,"<USER_1> Hi Sandeep, we would be getting those issues raised with Amazon Logistics if we have escalated it internally. Have you received your package since then? ^PJ"
AMZ_0114,115903,115898,115899,Wed Nov 22 08:12:50 +0000 2017,<USER_1>,True,@AmazonHelp In the latest incident I've been advised that the parcel had been 'accidentally' scanned as delivered and that it has been escalated with the delivery company. Previous time I was told it was being escaped as they had marked it as 'attempted delivery' when no one had been.
AMZ_0114,115903,115899,115901,Wed Nov 22 08:10:30 +0000 2017,AmazonHelp,False,"<USER_1> Hi Sandeep, sorry to hear that. Can I ask what you were advised when you spoke with us about this? ^TI"
AMZ_0114,115903,115900,115899,Wed Nov 22 08:13:50 +0000 2017,<USER_1>,True,@AmazonHelp Both times it's always been late at night around 10:30pm tracking has shown the parcel as out for delivery since the early afternoon
AMZ_0114,115903,115901,115902,Wed Nov 22 08:03:04 +0000 2017,<USER_1>,True,"@AmazonHelp I have contacted your Customer Services, the issue is with Amazon Logistics and it's becoming a regular pattern now..."
AMZ_0114,115903,115902,115903,Wed Nov 22 08:02:00 +0000 2017,AmazonHelp,False,"<USER_1> Hello Sandeep, are your delivery issues with the same carrier? Have you contacted us about it? ^BD"
AMZ_0114,115903,115903,,Wed Nov 22 07:50:54 +0000 2017,<USER_1>,True,<USER_1> Prime delivery is now a joke in this household. Rarely get next day delivery especially on weekends and now parcels are not being delivered and being marked as attempted or in some cases as 'delivered'. Prime is looking like a scam more and more #Joke #farce
AMZ_0114,115903,132454,115888,Fri Nov 24 08:05:00 +0000 2017,AmazonHelp,False,<USER_1> Did you get a chance to fill out your details in the link previously provided so that we can investigate this for you? ^PJ
AMZ_0115,1097252,1097249,1097252,Sun Oct 15 05:59:35 +0000 2017,AmazonHelp,False,"<USER_1> Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
AMZ_0115,1097252,1097250,1097249,Sun Oct 15 06:21:10 +0000 2017,<USER_1>,True,"@AmazonHelp <USER_1> <USER_1> <USER_1> Thanks will keep in mind, may i expect any action issue ?"
AMZ_0115,1097252,1097251,1097249,Sun Oct 15 07:58:51 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> <USER_1> Should i expect any response or action ?
AMZ_0115,1097252,1097252,,Sun Oct 15 05:41:44 +0000 2017,<USER_1>,True,<USER_1> <USER_1> <USER_1> @AmazonHelp <USER_1> such beautifully worst and horrible services as compare to normal customer https://t.co/itf6vPOVsu
AMZ_0115,1097252,1097253,1097251,Sun Oct 15 08:32:03 +0000 2017,AmazonHelp,False,<USER_1> they are the best team to help you with this. 2/2 ^EM
AMZ_0115,1097252,1097254,1097251,Sun Oct 15 08:30:52 +0000 2017,AmazonHelp,False,<USER_1> Looks like your issue is being handled by the specialist team. Kindly revert to their email for further assistance since 1/2 ^EM
AMZ_0115,1097252,1097255,1097253,Sun Oct 15 08:46:39 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> <USER_1> as being #prime member
AMZ_0115,1097252,1097256,1097253,Sun Oct 15 08:39:53 +0000 2017,<USER_1>,True,"@AmazonHelp <USER_1> <USER_1> <USER_1> i have already reply &amp; this isn't 1st time, looking out 4 extended help to avoid such foolishness in future 1/2 https://t.co/XeTgG7deiZ"
AMZ_0115,1097252,1097257,1097256,Sun Oct 15 09:06:32 +0000 2017,AmazonHelp,False,"<USER_1> Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^ZH"
AMZ_0115,1097252,1097258,1097256,Sun Oct 15 09:06:32 +0000 2017,AmazonHelp,False,<USER_1> Thanks for writing to us. Our specialist team will be contacting you with an update soon. Request you to wait for the same (1/2) ^ZH
AMZ_0115,1097252,1097259,1097257,Sun Oct 15 09:17:27 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> <USER_1> i am still didn't got my answer
AMZ_0115,1097252,1097260,1097259,Sun Oct 15 09:48:00 +0000 2017,AmazonHelp,False,<USER_1> Suggest you to wait. The concerned team will connect with you. ^SG
AMZ_0115,1097252,1097261,1097260,Sun Oct 15 09:51:37 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> <USER_1> this isn't 1st time i am hearing this and it's been almost 4 day i have been waiting for this issue
AMZ_0115,1097252,1097262,1097261,Sun Oct 15 10:15:00 +0000 2017,AmazonHelp,False,"<USER_1> Please be assured, our concerned team would reach out to you with an update soon. ^GS"
AMZ_0116,2828804,2828803,2828804,Mon Nov 27 11:55:59 +0000 2017,AmazonHelp,False,"<USER_1> Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. (2/2) ^AS"
AMZ_0116,2828804,2828804,,Mon Nov 27 11:47:33 +0000 2017,<USER_1>,True,After 17 days...still i m not getting any cashback.🤐 when i will get my cashback? It's very worst experience to use amazon pay app😣. @AmazonHelp <USER_1> https://t.co/smC2ioHEzT
AMZ_0116,2828804,2828805,2828804,Mon Nov 27 11:55:00 +0000 2017,AmazonHelp,False,<USER_1> I understand you are concerned regarding cashback of your order. Could you confirm sharing your details in the link provided here : https://t.co/TemLmdPici ? (1/2) ^AS
AMZ_0117,1911069,1911067,1911069,Sun Oct 29 01:34:33 +0000 2017,AmazonHelp,False,<USER_1> Hello Pam! Without providing personal account information can you explain a bit further? ^LS
AMZ_0117,1911069,1911068,1911067,Sun Oct 29 05:14:13 +0000 2017,<USER_1>,True,@AmazonHelp I talked to customer service
AMZ_0117,1911069,1911069,,Sun Oct 29 01:22:09 +0000 2017,<USER_1>,True,@AmazonHelp i am having huge problem getting a refund for order from American Sports Nutrition through you please help!!!!
AMZ_0117,1911069,1911070,1911068,Sun Oct 29 05:26:24 +0000 2017,AmazonHelp,False,<USER_1> Thank you for letting us know; were they able to help resolve your concerns? ^LJ
AMZ_0117,1911069,1911071,1911070,Sun Oct 29 05:31:10 +0000 2017,<USER_1>,True,@AmazonHelp Still don't have refund. Very frustrating. They said they would call me monday
AMZ_0117,1911069,1911072,1911071,Sun Oct 29 05:35:55 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry you haven't been refunded yet. Please keep us posted on the outcome of the call Monday. ^JN
AMZ_0117,1911069,1911073,1911072,Mon Oct 30 22:07:19 +0000 2017,<USER_1>,True,@AmazonHelp Still no refund. On hold forever. Can someone PLEASE help me?  I used debit card and you have my money. I have no product
AMZ_0118,564953,564950,564953,Sun Dec 03 00:25:25 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry for the delay. Were you able to reach out to us by phone: https://t.co/P7NEdqfe5z? ^ST
AMZ_0118,564953,564951,564950,Sun Dec 03 00:31:10 +0000 2017,<USER_1>,True,@AmazonHelp CAN I GET A TELEPHONE NUMBER?
AMZ_0118,564953,564952,564950,Sun Dec 03 00:27:57 +0000 2017,<USER_1>,True,@AmazonHelp Need a phone number
AMZ_0118,564953,564953,,Sun Dec 03 00:16:07 +0000 2017,<USER_1>,True,<USER_1> What's the point of Amazon Help on Twitter when they dont answer their messages???.
AMZ_0118,564953,564954,564952,Sun Dec 03 00:53:56 +0000 2017,AmazonHelp,False,"<USER_1> I'm sorry you've had trouble with your software purchase. Please reach out to us directly here: https://t.co/hApLpMlfHN​. You will be prompted to select what we can help you with, and then you will have the option for us to contact you via phone or chat. ^NS"
AMZ_0119,2663076,2663067,2663068,Sun Nov 19 08:40:31 +0000 2017,AmazonHelp,False,"<USER_1> My apologies. Were we able to find an account with a Prime subscription on it? Additionally, have you advised your bank somebody has used your card without your consent? ^DC"
AMZ_0119,2663076,2663068,2663069,Sun Nov 19 08:34:31 +0000 2017,<USER_1>,True,@AmazonHelp No they weren’t. The person I spoke to asked if I wanted to cancel my amazon prime subscription but the problem isn’t my account. The issue is someone signed up for Prime with my card
AMZ_0119,2663076,2663069,2663070,Sun Nov 19 05:58:00 +0000 2017,AmazonHelp,False,<USER_1> What insight was provided when you contacted us? Were they able to find the charge on another account? ^AM
AMZ_0119,2663076,2663070,2663071,Sun Nov 19 05:44:16 +0000 2017,<USER_1>,True,@AmazonHelp I called customer service and they weren’t of any help
AMZ_0119,2663076,2663071,2663072,Sun Nov 19 05:01:23 +0000 2017,AmazonHelp,False,"<USER_1> I understand your concern. We can look further into this for you! At your nearest convenience please reach us directly by choosing ""phone"" here: https://t.co/CYqkdUakWJ ^GM"
AMZ_0119,2663076,2663072,2663073,Sun Nov 19 04:40:07 +0000 2017,<USER_1>,True,"@AmazonHelp But I’m saying that wasn’t me because when I log in, it says I haven’t been charged for my trial yet https://t.co/FVaqnrk5lx"
AMZ_0119,2663076,2663073,2663074,Sun Nov 19 04:37:24 +0000 2017,AmazonHelp,False,<USER_1> This charge indicates someone has signed up for Amazon Prime with monthly payments using your payment method. Do you see the membership when you follow the direction outlined here: https://t.co/DoxbmBNkLo? ^JR
AMZ_0119,2663076,2663074,2663075,Sun Nov 19 04:28:37 +0000 2017,<USER_1>,True,@AmazonHelp Those steps did not help. I did not make a purchase on Amazon so why was I charged ? https://t.co/OnNviEZa5M
AMZ_0119,2663076,2663075,2663076,Sat Nov 18 22:05:03 +0000 2017,AmazonHelp,False,"<USER_1> Sorry for any inconvenience, we're here to help! With Twitter, we're unable to access any account or order information. Have you tried all of these steps to locate the charge: https://t.co/ns1jZT5uee ? Please, let us know! ^JE"
AMZ_0119,2663076,2663076,,Sat Nov 18 21:55:47 +0000 2017,<USER_1>,True,"<USER_1> I was charged $11.97 for something that I did not purchase and when I checked my account to see what for, I saw nothing ?"
AMZ_0120,825502,825497,825499,Fri Oct 13 00:55:00 +0000 2017,AmazonHelp,False,"<USER_1> We haven't made an announcement that yet, Sourav. Stay tuned to our website for further updates. ^HD"
AMZ_0120,825502,825498,825497,Fri Oct 13 00:57:38 +0000 2017,<USER_1>,True,@AmazonHelp But have u canceled the series or we can wait for the updates
AMZ_0120,825502,825499,825501,Fri Oct 13 00:49:21 +0000 2017,<USER_1>,True,@AmazonHelp And will the kick season 2 will come or not
AMZ_0120,825502,825500,825498,Fri Oct 13 01:05:00 +0000 2017,AmazonHelp,False,<USER_1> We do not have an update about it. I request you to please stay tuned. ^NR
AMZ_0120,825502,825501,825502,Fri Oct 13 00:46:26 +0000 2017,AmazonHelp,False,<USER_1> The next episode will air on 19th October. Please stay tuned. ^SQ
AMZ_0120,825502,825502,,Fri Oct 13 00:29:44 +0000 2017,<USER_1>,True,@AmazonHelp the new TV series on Amazon prime why only 2 episodes are available for lakhon mien ek
AMZ_0121,1776406,1776403,1776406,Tue Nov 07 23:58:00 +0000 2017,AmazonHelp,False,<USER_1> So sorry to hear that. Is this involving the package that was delivered to the incorrect address? We'd like to help! ^BL
AMZ_0121,1776406,1776404,1776403,Tue Nov 07 23:59:21 +0000 2017,<USER_1>,True,"@AmazonHelp It is, and also the resolution that Amazon chat rep James promised me that never materialized"
AMZ_0121,1776406,1776405,1776403,Wed Nov 08 00:21:30 +0000 2017,<USER_1>,True,@AmazonHelp And in the meantime I've wasted another hour of my time with <USER_1> useless  chat help
AMZ_0121,1776406,1776406,,Tue Nov 07 23:53:56 +0000 2017,<USER_1>,True,<USER_1> So how does a customer get actual help from Amazon? After hours on the phone and chat the resolution that was promised was apparently never done. Is this how Amazon deals with its customers now?
AMZ_0121,1776406,1776407,1776404,Wed Nov 08 00:07:28 +0000 2017,AmazonHelp,False,<USER_1> Could you please clarify for us who the carrier was? You can see that here: https://t.co/WoewvWJEyJ ^BA
AMZ_0121,1776406,1776408,1776407,Wed Nov 08 00:08:13 +0000 2017,<USER_1>,True,@AmazonHelp It was a courier. It was supposed to be a next day order.
AMZ_0121,1776406,1776409,1776407,Wed Nov 08 00:09:51 +0000 2017,<USER_1>,True,"@AmazonHelp For clarification, the package wasn't even delivered to the right apartment complex. I could tell by the picture they posted of the package on the door step that it was delivered to the neighboring apartment complex..."
AMZ_0121,1776406,1776410,1776408,Wed Nov 08 00:15:29 +0000 2017,AmazonHelp,False,<USER_1> I apologize for the confusion. Who was the courier of the package? ^BA
AMZ_0121,1776406,1776411,1776410,Wed Nov 08 01:00:41 +0000 2017,<USER_1>,True,@AmazonHelp THANKS FOR THE HELP <USER_1> you guys are the absolute worst. No help from a single person in that horrible company and I get my chat disconnected by a supervisor. You guys just lost a loyal customer
AMZ_0121,1776406,1776412,1776410,Wed Nov 08 00:17:35 +0000 2017,<USER_1>,True,"@AmazonHelp How would I know?! It's your courier, they never even showed up to my house"
AMZ_0121,1776406,1776413,1776410,Wed Nov 08 00:38:38 +0000 2017,<USER_1>,True,@AmazonHelp WOW! Your chat supervisor Basker just closed our chat without connecting me to his supervisor like requested. I really can't believe the way I'm being treated by <USER_1>
AMZ_0122,1144989,1144987,1144989,Tue Oct 24 13:43:52 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry you're having a hard time! You can reach us here: https://t.co/hApLpMlfHN so that we can look into it together. ^EA
AMZ_0122,1144989,1144988,1144987,Tue Oct 24 17:58:38 +0000 2017,<USER_1>,True,@AmazonHelp Its not working online. Is there I number I can call?
AMZ_0122,1144989,1144989,,Tue Oct 24 13:29:18 +0000 2017,<USER_1>,True,<USER_1> guys you need a better system. Having huge trouble getting a refund. Used debit card. Can someone call me?  (<PHONE_1>
AMZ_0122,1144989,1144990,1144988,Tue Oct 24 18:03:01 +0000 2017,AmazonHelp,False,<USER_1> Certainly! You can reach us via phone at <PHONE_1>. We look forward to hearing from you! ^VB
AMZ_0123,320613,320611,320613,Sat Oct 07 12:24:00 +0000 2017,AmazonHelp,False,<USER_1> Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
AMZ_0123,320613,320612,320611,Sat Oct 07 13:37:54 +0000 2017,<USER_1>,True,@AmazonHelp I tried the support but it only plays IVR. My query is I have not received the book and not that I have to return it. Pls ask a human 2 call
AMZ_0123,320613,320613,,Sat Oct 07 11:43:49 +0000 2017,<USER_1>,True,<USER_1> the book was not delivered but this your courier tracking status. We were in hospital from 17th Sep to 01st Oct 2017. Please help https://t.co/8uScUVITtH
AMZ_0123,320613,320614,320612,Sat Oct 07 16:05:44 +0000 2017,AmazonHelp,False,<USER_1> I understand your concern. Please reach us via chat/email using the link provided above. ^HD
AMZ_0123,320613,320615,320614,Sat Oct 07 16:25:34 +0000 2017,<USER_1>,True,@AmazonHelp Thanks a ton. The problem is resolved. Happy to be a Amazon customer. Cheers
AMZ_0123,320613,320616,320615,Sat Oct 07 18:23:53 +0000 2017,AmazonHelp,False,"<USER_1> You are most certainly welcome, and thank you for reaching out to us today. We're here to help if you need us. Happy shopping. ^VN"
AMZ_0124,1936493,1936491,1936493,Wed Oct 18 15:52:29 +0000 2017,AmazonHelp,False,<USER_1> I'm so sorry for the poor experience! Without providing any sensitive info could you tell us more about the situation? ^ZW
AMZ_0124,1936493,1936492,1936491,Wed Oct 18 18:12:26 +0000 2017,<USER_1>,True,@AmazonHelp it's finally been resolved by an AMAZING cust.service woman who actually listened and got the JOB done after 6 1/2hrs &amp;?calls
AMZ_0124,1936493,1936493,,Wed Oct 18 15:43:10 +0000 2017,<USER_1>,True,<USER_1> your cust.service is HORRIBLE!!2days&amp;5 1/2hrs later NO resolution to the problem and treated rudely by reps and supervisor😢#noexcuse
AMZ_0124,1936493,1936494,1936492,Wed Oct 18 18:22:33 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry that took so long to resolve! We'll send a survey after each call that can be used to provide associate feedback. ^MB
AMZ_0125,1721018,1721017,1721018,Tue Nov 07 07:54:01 +0000 2017,AmazonHelp,False,<USER_1> Kindly understand that they are in the best position to help you at this moment. (2/2) ^KA
AMZ_0125,1721018,1721018,,Tue Nov 07 07:18:43 +0000 2017,<USER_1>,True,@AmazonHelp how to unlock account Amazon
AMZ_0125,1721018,1721019,1721018,Tue Nov 07 07:54:00 +0000 2017,AmazonHelp,False,<USER_1> Please reply to the email you've received from our account specialist team and they'll get back to you. (1/2) ^KA
AMZ_0126,970611,970581,970584,Sun Oct 22 07:38:57 +0000 2017,AmazonHelp,False,<USER_1> Sorry for the delay with the refund. Please reply to the email you've received from our team and we'll reach out. ^KA
AMZ_0126,970611,970582,970581,Tue Oct 24 05:32:22 +0000 2017,<USER_1>,True,@AmazonHelp Much delay on this <USER_1>
AMZ_0126,970611,970583,970581,Tue Oct 24 05:31:19 +0000 2017,<USER_1>,True,@AmazonHelp Still no call received . Please respond ASAP @AmazonHelp
AMZ_0126,970611,970584,970605,Sun Oct 22 07:24:23 +0000 2017,<USER_1>,True,@AmazonHelp Yes I have appealed the decision as per the the link. Still awaiting for my refund. Please comply asap.
AMZ_0126,970611,970585,970583,Tue Oct 24 05:42:25 +0000 2017,AmazonHelp,False,<USER_1> Kindly reply to the email sent by the Social media team. We'll check this &amp; get back to you with an update. ^EM
AMZ_0126,970611,970586,970585,Tue Oct 24 05:45:48 +0000 2017,<USER_1>,True,@AmazonHelp Already replied
AMZ_0126,970611,970587,970586,Tue Oct 24 05:52:00 +0000 2017,AmazonHelp,False,<USER_1> Thanks for the update. Our team will reach out to you soon with an update. ^VM
AMZ_0126,970611,970588,970587,Tue Oct 24 15:18:19 +0000 2017,<USER_1>,True,@AmazonHelp Guys I am still waiting for the  team to connect with me ...
AMZ_0126,970611,970589,970588,Tue Oct 24 15:47:49 +0000 2017,AmazonHelp,False,"<USER_1> Sorry for the delay, we are working on this issue. We'll get back to you soon with an update.^PJ"
AMZ_0126,970611,970590,970589,Wed Oct 25 08:11:00 +0000 2017,<USER_1>,True,@AmazonHelp Highly unprofessional attitude from <USER_1> ..inspite of repeated reminders no follow up came... Disgusting to say the least
AMZ_0126,970611,970591,970590,Wed Oct 25 08:49:15 +0000 2017,AmazonHelp,False,<USER_1> We're working on this. We'll reach out to you soon with an update. ^HK
AMZ_0126,970611,970592,970591,Thu Oct 26 15:44:01 +0000 2017,<USER_1>,True,@AmazonHelp Guys I am still waiting for an update  can u please confirm when will the update be provided <USER_1>
AMZ_0126,970611,970593,970592,Thu Oct 26 15:55:33 +0000 2017,AmazonHelp,False,<USER_1> Sorry about the delay. You must have received our correspondence here: https://t.co/DTSNmGldJf? ^BS
AMZ_0126,970611,970594,970593,Thu Oct 26 16:34:45 +0000 2017,<USER_1>,True,@AmazonHelp The correspondence asks to wait ...My point is you people should provide a certain timeline which is still not provided for the refund
AMZ_0126,970611,970595,970594,Thu Oct 26 16:51:46 +0000 2017,AmazonHelp,False,<USER_1> from our team. We'll check the details and get back to you.^SM (2/2)
AMZ_0126,970611,970596,970594,Thu Oct 26 16:51:35 +0000 2017,AmazonHelp,False,"<USER_1> I understand that it is taking longer time than expected. However, request you to reply to the email you received ^SM (1/2)"
AMZ_0126,970611,970597,970595,Fri Oct 27 07:51:03 +0000 2017,<USER_1>,True,@AmazonHelp I have already replied on the mail guys...Please reach out to me. I am again sharing my number <PHONE_1>
AMZ_0126,970611,970598,970597,Fri Oct 27 08:08:00 +0000 2017,AmazonHelp,False,<USER_1> Our Twitter page is visible to public. 3/3 ^SB
AMZ_0126,970611,970599,970597,Fri Oct 27 08:08:00 +0000 2017,AmazonHelp,False,"<USER_1> assistance. Also, please don’t provide your account details as we consider them to be personal information.  2/3 ^SB"
AMZ_0126,970611,970600,970597,Fri Oct 27 08:07:36 +0000 2017,AmazonHelp,False,<USER_1> We must have sent a correspondence here: https://t.co/DTSNmGldJf. Request you to check and respond for further 1/3 ^SB
AMZ_0126,970611,970601,970600,Fri Oct 27 09:42:05 +0000 2017,<USER_1>,True,"@AmazonHelp I have responded to the same 2 days back
Do you guys want to look into the issue or not
It is the last time I am requesting in this tweet"
AMZ_0126,970611,970602,970601,Fri Oct 27 09:49:32 +0000 2017,AmazonHelp,False,"<USER_1> We're sorry for the delay on this. However, you'll need to reply to the email sent by our team for further updates. ^RS"
AMZ_0126,970611,970603,970602,Fri Oct 27 09:54:18 +0000 2017,<USER_1>,True,@AmazonHelp I have already replied to the mail..And also got a confirmation of assistance
AMZ_0126,970611,970604,970603,Fri Oct 27 10:05:29 +0000 2017,AmazonHelp,False,"<USER_1> We're unable to look at the details over Twitter, Ananya. Please reply to our email so we could take it from there. ^JC"
AMZ_0126,970611,970605,970606,Mon Oct 16 17:29:01 +0000 2017,AmazonHelp,False,<USER_1> I see that we've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG
AMZ_0126,970611,970606,970607,Mon Oct 16 17:14:41 +0000 2017,<USER_1>,True,@AmazonHelp I have already provided my details in the above mentioned link but np follow up call was received dor the same hence I'm resharing my no.
AMZ_0126,970611,970607,970610,Mon Oct 16 11:57:18 +0000 2017,<USER_1>,True,@AmazonHelp Please call me on <PHONE_1>
AMZ_0126,970611,970608,970607,Mon Oct 16 12:08:00 +0000 2017,AmazonHelp,False,<USER_1> Please don’t provide your contact details as it is personal information. Our page is visible to the public.2/2^HN
AMZ_0126,970611,970609,970607,Mon Oct 16 12:07:31 +0000 2017,AmazonHelp,False,"<USER_1> I'm afraid, we'll not be able to contact you over Social Media Ananya, please share your details in the above link. 1/2^HN"
AMZ_0126,970611,970610,970611,Sun Oct 15 09:49:33 +0000 2017,AmazonHelp,False,<USER_1> We would like to help. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. (1/2)^CB
AMZ_0126,970611,970611,,Sun Oct 15 09:27:26 +0000 2017,<USER_1>,True,<USER_1>  showing severe lack of professionalism in orders refund claim filed by me. Please find more on this with attached screenshot here https://t.co/URgiN3X6Js
AMZ_0126,970611,970612,970611,Sun Oct 15 09:49:42 +0000 2017,AmazonHelp,False,<USER_1> Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2)^CB
AMZ_0127,2885683,2885680,2885681,Tue Nov 28 12:00:40 +0000 2017,AmazonHelp,False,<USER_1> We've escalated your details to the concerned team. They'll get in touch with you regarding the same. ^SG
